"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT05","WT08"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-04","5.59","0.00","0.0","0.0","79","91","62",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-05","5.82","0.00","0.0","0.0","70","82","58",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-06","4.47","0.00","0.0","0.0","69","82","58",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-07","4.25","0.00","0.0","0.0","69","84","57",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-08","4.47","0.00","0.0","0.0","72","89","59","    1",,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-09","3.80","0.00","0.0","0.0","74","91","61",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-10","4.92","0.00","0.0","0.0","72","90","60","    1",,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-11","6.49","0.00","0.0","0.0","69","77","57","    1",,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-12","8.28","0.02","0.0","0.0","65","76","58",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-13","10.74","0.00","0.0","0.0","65","74","60","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-14","6.93","0.00","0.0","0.0","64","73","56",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-15","7.61","0.00","0.0","0.0","65","78","55",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-16","5.59","0.00","0.0","0.0","67","79","57",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-17","5.14","0.00","0.0","0.0","66","75","59",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-18","6.71","0.00","0.0","0.0","64","73","55",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-19","8.72","0.00","0.0","0.0","67","76","58",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-20","8.28","0.00","0.0","0.0","66","77","56",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-21","9.17","0.00","0.0","0.0","68","83","57","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-22","5.59","0.00","0.0","0.0","73","86","60",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-23","5.14","0.00","0.0","0.0","67","75","59",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-24","7.83","0.00","0.0","0.0","65","72","58",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-25","8.50","0.00","0.0","0.0","65","76","54",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-26","9.62","0.00","0.0","0.0","67","84","54",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-27","8.95","0.00","0.0","0.0","72","87","61",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-28","3.80","0.00","0.0","0.0","75","88","62",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-29","8.05","0.00","0.0","0.0","74","85","60",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-30","6.93","0.00","0.0","0.0","67","77","60",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-08-31","6.04","0.00","0.0","0.0","67","75","61","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-01","9.17","0.00","0.0","0.0","68","85","57",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-02","7.38","0.00","0.0","0.0","74","90","62",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-03","7.61","0.00","0.0","0.0","77","90","65",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-04","10.29","0.00","0.0","0.0","77","88","65",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-05","3.58","0.00","0.0","0.0","77","85","66",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-06","5.82","0.00","0.0","0.0","72","81","63",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-07","4.70","0.00","0.0","0.0","69","75","61",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-08","5.37","0.00","0.0","0.0","67","71","60",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-09","8.05","0.00","0.0","0.0","63","68","59",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-10","6.71","0.00","0.0","0.0","63","73","55",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-11","6.04","0.00","0.0","0.0","65","80","52",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-12","7.61","0.00","0.0","0.0","69","77","57",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-13","5.59","0.00","0.0","0.0","61","70","53",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-14","8.05","0.00","0.0","0.0","63","74","54",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-15","5.14","0.00","0.0","0.0","63","76","50",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-16","4.03","0.00","0.0","0.0","63","76","53","    1",,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-17","8.50","0.15","0.0","0.0","61","64","54","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-18","10.29","0.16","0.0","0.0","55","62","50","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-19","8.95","0.04","0.0","0.0","53","64","50","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-20","5.14","0.13","0.0","0.0","53","57","50","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-21","4.47","0.02","0.0","0.0","53","64","50",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-22","4.47","0.00","0.0","0.0","57","68","51",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-23","5.14","0.00","0.0","0.0","60","68","54",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-24","2.91","0.00","0.0","0.0","59","72","50",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-25","4.03","0.01","0.0","0.0","61","65","56",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-26","6.49","0.00","0.0","0.0","63","74","55","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-27","6.93","0.00","0.0","0.0","64","80","54",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-28","5.37","0.00","0.0","0.0","70","86","55",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-29","10.74","0.07","0.0","0.0","65","67","54","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-09-30","9.62","0.01","0.0","0.0","57","64","52","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-01","4.92","0.00","0.0","0.0","55","62","50","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-02","6.49","0.00","0.0","0.0","53","62","47",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-03","9.40","0.00","0.0","0.0","56","69","44",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-04","5.14","0.00","0.0","0.0","57","68","45",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-05","2.91","0.00","0.0","0.0","56","69","45",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-06","14.09","0.01","0.0","0.0","56","66","46","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-07","9.17","0.01","0.0","0.0","55","62","49","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-08","4.92","0.01","0.0","0.0","53","62","46",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-09","4.70","0.00","0.0","0.0","52","64","43",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-10","7.16","0.00","0.0","0.0","52","60","45",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-11","8.50","0.17","0.0","0.0","49","57","43","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-12","8.28","0.38","0.0","0.0","47","50","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-13","6.04","0.00","0.0","0.0","47","54","41",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-14","5.14","0.00","0.0","0.0","45","56","38",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-15","4.92","0.00","0.0","0.0","51","63","41",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-16","9.40","0.00","0.0","0.0","52","62","42","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-17","12.75","0.06","0.0","0.0","54","60","49","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-18","13.87","1.35","0.0","0.0","52","64","47","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-19","10.74","1.04","0.0","0.0","54","54","50","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-20","13.42","0.13","0.0","0.0","49","53","46","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-21","10.74","1.61","0.0","0.0","47","58","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-22","12.97","0.02","0.0","0.0","55","60","50",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-23","5.14","0.00","0.0","0.0","54","65","49",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-24","6.71","0.00","0.0","0.0","55","66","46",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-25","6.49","0.01","0.0","0.0","52","59","44","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-26","12.08","0.00","0.0","0.0","53","58","49","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-27","8.05","0.00","0.0","0.0","53","66","46","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-28","1.57","0.00","0.0","0.0","54","68","44","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-29","6.04","0.00","0.0","0.0","52","56","46","    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-30","10.07","0.00","0.0","0.0","54","63","45",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-10-31","5.14","0.00","0.0","0.0","49","58","38",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-01","11.18","0.01","0.0","0.0","51","55","47","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-02","13.20","0.19","0.0","0.0","48","50","42","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-03","10.96","0.30","0.0","0.0","39","43","33","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-04","5.82","0.42","0.0","0.0","38","41","35","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-05","9.17","0.61","0.4","0.0","37","40","33","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-06","6.49","0.00","0.0","0.0","38","47","36","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-07","12.97","0.00","0.0","0.0","42","48","38",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-08","12.53","0.15","0.0","0.0","49","54","45",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-09","6.49","0.42","0.0","0.0","48","50","43","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-10","5.82","0.01","0.0","0.0","47","51","41","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-11","6.71","0.05","0.0","0.0","46","52","43","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-12","7.83","0.52","0.0","0.0","50","57","47","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-13","19.69","0.81","0.0","0.0","50","55","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-14","17.67","0.05","0.0","0.0","47","54","44","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-15","10.07","0.46","0.0","0.0","49","53","43","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-16","11.18","0.16","0.0","0.0","44","44","42","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-17","12.30","0.00","0.0","0.0","44","50","42",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-18","7.16","0.00","0.0","0.0","47","52","41",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-19","7.38","0.58","0.0","0.0","45","53","39","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-20","6.26","0.63","0.0","0.0","46","50","41","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-21","5.37","1.14","0.0","0.0","44","60","38","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-22","8.28","0.52","0.0","0.0","58","68","56","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-23","12.53","0.20","0.0","0.0","57","59","48","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-24","11.18","0.01","0.0","0.0","49","52","46",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-25","5.82","0.19","0.0","0.0","48","51","43","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-26","12.08","0.25","0.0","0.0","50","58","42","    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-27","9.62","0.00","0.0","0.0","45","50","42",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-28","7.61","0.68","0.0","0.0","45","47","43","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-29","5.82","0.00","0.0","0.0","44","50","41",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-11-30","8.05","0.27","0.0","0.0","45","46","41","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-01","10.07","0.27","0.0","0.0","44","48","38","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-02","6.71","0.79","0.0","0.0","43","44","41","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-03","3.80","0.05","0.0","0.0","42","46","39","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-04","4.70","0.00","0.0","0.0","39","45","34","    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-05","11.86","0.00","0.0","0.0","38","45","33","    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-06","13.20","0.00","0.0","0.0","41","52","36",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-07","4.25","0.00","0.0","0.0","42","52","34","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-08","2.46","0.00","0.0","0.0","36","43","29",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-09","2.01","0.00","0.0","0.0","35","44","29",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-10","6.49","0.00","0.0","0.0","40","49","34",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-11","5.14","0.00","0.0","0.0","38","49","29",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-12","4.47","0.00","0.0","0.0","40","46","32",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-13","9.62","0.00","0.0","0.0","41","48","34",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-14","4.70","0.00","0.0","0.0","43","50","36",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-15","5.82","0.06","0.0","0.0","41","43","37",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-16","6.26","0.14","0.0","0.0","41","45","37","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-17","14.99","0.03","0.0","0.0","44","50","42","    1",,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-18","11.41","0.70","0.0","0.0","48","49","41","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-19","14.32","1.00","0.0","0.0","44","50","40","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-20","9.84","0.13","0.0","0.0","41","49","32","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-21","6.26","0.01","0.0","0.0","34","41","29","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-22","7.38","0.09","0.0","0.0","38","40","35","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-23","11.63","0.00","0.0","0.0","35","38","29",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-24","8.72","0.12","1.6","0.0","34","38","28","    1",,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-25","2.91","0.09","1.0","2.0","32","35","31","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-26","4.47","0.00","0.0","2.0","34","39","31","    1",,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-27","3.80","0.00","0.0","1.2","35","41","33","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-28","10.74","0.34","0.0","0.0","42","48","38","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-29","10.29","1.50","0.0","0.0","46","54","39",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-30","11.63","0.11","0.0","0.0","47","48","38",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2017-12-31","12.30","0.00","0.0","0.0","39","43","33",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-01","8.72","0.00","0.0","0.0","36","44","31","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-02","7.83","0.00","0.0","0.0","37","44","34",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-03","8.72","0.00","0.0","0.0","39","49","33",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-04","2.68","0.13","0.0","0.0","41","47","35","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-05","6.49","0.51","0.0","0.0","46","51","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-06","10.51","0.17","0.0","0.0","47","48","42","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-07","6.04","0.33","0.0","0.0","44","45","41","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-08","3.80","0.16","0.0","0.0","45","49","43","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-09","8.50","0.18","0.0","0.0","45","50","43","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-10","10.51","0.17","0.0","0.0","43","45","41","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-11","9.84","1.12","0.0","0.0","44","50","42","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-12","11.63","0.10","0.0","0.0","50","51","48","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-13","6.71","0.01","0.0","0.0","50","58","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-14","5.59","0.00","0.0","0.0","47","56","40","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-15","8.72","0.06","0.0","0.0","48","64","41","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-16","8.72","0.19","0.0","0.0","52","56","44","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-17","9.17","0.43","0.0","0.0","49","56","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-18","10.51","0.40","0.0","0.0","48","52","39","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-19","11.18","0.03","0.0","0.0","42","46","38",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-20","14.32","0.08","0.0","0.0","43","49","39","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-21","17.90","0.11","0.0","0.0","48","51","39","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-22","10.96","0.36","0.0","0.0","43","47","40","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-23","8.50","0.88","0.0","0.0","42","48","40",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-24","10.07","0.44","0.0","0.0","46","49","41",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-25","10.07","0.15","0.0","0.0","41","44","37",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-26","11.41","0.41","0.0","0.0","40","42","38",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-27","14.99","0.55","0.0","0.0","43","48","41",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-28","8.50","0.06","0.0","0.0","47","57","43",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-29","11.63","1.09","0.0","0.0","49","52","43",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-30","14.09","0.00","0.0","0.0","44","47","39",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-01-31","11.41","0.00","0.0","0.0","42","45","39",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-01","7.16","0.57","0.0","0.0","44","46","43","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-02","12.75","0.08","0.0","0.0","48","53","45","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-03","11.41","0.14","0.0","0.0","49","51","48","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-04","15.43","0.01","0.0","0.0","51","55","49",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-05","11.63","0.03","0.0","0.0","49","50","46","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-06","7.38","0.05","0.0","0.0","46","48","44","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-07","7.16","0.00","0.0","0.0","49","54","47",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-08","14.54","0.05","0.0","0.0","51","53","42","    1",,,,
